,title,make,model,variant,price,no specs,mileage,year,fuel,transmission,body type,colour,doors,engine size,CO2,review count,distance,delivery
971,Used Fiat 500 for Sale | AA Cars,Fiat,500, 1.2 Lounge 3dr Dualogic [Start Stop] Hatchback,"£6,380",9,"41,000",2015,Petrol,Automatic,Hatchback,Green,3,1.2 L,108 g/km,43,11 miles,False
972,Used Peugeot 108 for Sale | AA Cars,Peugeot,108, 1.2 PureTech Allure 5dr Hatchback,"£6,198",9,"19,500",2017,Petrol,Manual,Hatchback,Red,5,1.2 L,99 g/km,1,11 miles,False
973,Used Fiat 500 for Sale | AA Cars,Fiat,500, 1.2 Lounge 3dr,"£5,906",9,"42,892",2016,Petrol,Manual,Hatchback,Standard,3,1.2 L,110 g/km,43,11 miles,False
974,Used Volkswagen Polo for Sale | AA Cars,Volkswagen,Polo, 1.4 Match Edition 5dr Hatchback,"£5,492",9,"76,321",2013,Petrol,Manual,Hatchback,Blue colour,5,1.4 L,139 g/km,148,11 miles,False
975,Used Nissan Micra for Sale | AA Cars,Nissan,Micra, 1.2 Visia 5dr CVT Hatchback,"£5,491",9,"30,118",2015,Petrol,Automatic,Hatchback,Black,5,1.2 L,125 g/km,107,11 miles,False
976,Used Vauxhall Insignia for Sale | AA Cars,Vauxhall,Insignia, 1.8i 16V Exclusiv 5dr Hatchback,"£4,812",9,"20,200",2012,Petrol,Manual,Hatchback,Black,5,1.8 L,179 g/km,91,11 miles,False
977,Used Ford S-MAX for Sale | AA Cars,Ford,S-MAX, 2.0TDCi Titanium 5dr 6Spd Auto 140PS DPF,"£4,700",9,"82,000",2010,Diesel,Automatic,Mpv,Blue,5,2.0 L,189 g/km,25,11 miles,False
978,Used Peugeot 208 for Sale | AA Cars,Peugeot,208, 1.2 VTi Active 5dr Hatchback,"£3,750",9,"63,000",2012,Petrol,Manual,Hatchback,Black,5,1.2 L,104 g/km,24,11 miles,False
979,Used Citroen C3 for Sale | AA Cars,Citroen,C3, 1.4i Black 5dr Hatchback,"£3,548",9,"57,000",2012,Petrol,Manual,Hatchback,Black,5,1.4 L,139 g/km,65,11 miles,False
980,Used Peugeot 5008 for Sale | AA Cars,Peugeot,5008, 1.6 PureTech 180 GT Premium 5dr EAT8 Estate,"£38,000",9,10,2021,Petrol,Automatic,Estate,Pearlescent - pearlescent white,5,1.6 L,158 g/km,13,11 miles,False
981,Used Peugeot Traveller for Sale | AA Cars,Peugeot,Traveller, 2.0 BlueHDi 180 Allure Standard [8 Seat] 5dr EAT8 Estate,"£36,999",9,10,2021,Diesel,Automatic,Estate,Metallic - nimbus grey,5,2.0 L,185 g/km,,11 miles,False
982,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.5 BlueHDi GT 5dr EAT8 Estate,"£32,000",9,"2,486",2021,Diesel,Automatic,Estate,Pearl - pearl white,5,1.5 L,137 g/km,26,11 miles,False
983,Used Citroen C4 for Sale | AA Cars,Citroen,C4, 100kW Shine Plus 50kWh 5dr Auto Hatchback,"£27,000",8,322,2021,Electric,Automatic,Hatchback,Metallic - obsidian black,5,,,41,11 miles,False
984,Used Ford Ranger for Sale | AA Cars,Ford,Ranger, Pick Up Double Cab Wildtrak 3.2 TDCi 200,"£20,995",9,"37,169",2018,Diesel,Manual,Double cab pick-up,Black,0,3.2 L,218 g/km,7,11 miles,False
985,Used Ford Galaxy for Sale | AA Cars,Ford,Galaxy, 2.0 L   EcoBlue Titanium 5dr 6Spd AWD 150PS,"£18,828",9,"17,526",2019,Petrol,Manual,Mpv,Grey,5,2.0 L,155 g/km,43,11 miles,False
986,Used Citroen Dispatch for Sale | AA Cars,Citroen,Dispatch, 1000 1.5 BlueHDi 100 Van Enterprise,"£17,750",9,"11,291",2019,Diesel,Manual,Van,White,0,1.5 L,130 g/km,2,11 miles,False
987,Used Nissan X Trail for Sale | AA Cars,Nissan,X Trail, 2.0 dCi Tekna SE 5dr Xtronic Station Wagon,"£16,581",9,"27,236",2017,Diesel,Automatic,Station wagon,Blue,5,2.0 L,152 g/km,42,11 miles,False
988,Used Citroen Dispatch for Sale | AA Cars,Citroen,Dispatch, 1400 2.0 BlueHDi 120 Van Enterprise Plus,"£16,495",9,"29,332",2018,Diesel,Manual,Van,Silver,0,2.0 L,139 g/km,2,11 miles,False
989,Used BMW X1 for Sale | AA Cars,BMW,X1, sDrive 18i SE 5dr Step Auto Estate,"£16,000",9,"38,975",2018,Petrol,Automatic,Estate,Grey,5,1.5 L,122 g/km,5,11 miles,False
990,Used Volkswagen Sharan for Sale | AA Cars,Volkswagen,Sharan, 2.0 TDI CR BlueMotion Tech 150 SE 5dr DSG Estate,"£15,981",9,"15,666",2017,Diesel,Automatic,Estate,Silver colour,5,2.0 L,136 g/km,12,11 miles,False
991,Used Ford Kuga for Sale | AA Cars,Ford,Kuga, 1.5 T EcoBoost (Petrol) ST-Line 5dr 6Spd Auto 182PS,"£14,491",9,"40,107",2017,Petrol,Automatic,4x4,Grey,5,1.5 L,173 g/km,31,11 miles,False
992,Used Ford Galaxy for Sale | AA Cars,Ford,Galaxy, 2.0TDCi Titanium 5dr 6Spd 180PS,"£14,000",9,"24,273",2016,Diesel,Manual,Mpv,White,5,2.0 L,129 g/km,43,11 miles,False
993,Used Mercedes-Benz A Class for Sale | AA Cars,Mercedes-Benz,A Class, A180d Sport 5dr Hatchback,"£13,681",9,"18,093",2017,Diesel,Manual,Hatchback,Black,5,1.5 L,102 g/km,46,11 miles,False
994,Used Ford Kuga for Sale | AA Cars,Ford,Kuga, 1.5 TDCi (Diesel) Titanium 5dr 6Spd Pshift 120PS,"£12,892",9,"36,562",2018,Diesel,Automatic,4x4,Blue,5,1.5 L,124 g/km,31,11 miles,False
995,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai, 1.5 dCi Tekna 5dr Hatchback,"£12,800",9,"13,476",2016,Diesel,Manual,Hatchback,Silver,5,1.5 L,103 g/km,98,11 miles,False
996,Used SEAT Ibiza for Sale | AA Cars,SEAT,Ibiza, 1.2 TSI 90 FR Technology 3dr Hatchback,"£12,800",9,"23,604",2017,Petrol,Manual,Hatchback,Red,3,1.2 L,116 g/km,47,11 miles,False
997,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson, 1.6 GDi Blue Drive SE Nav 5dr 2WD Estate,"£12,481",9,"15,382",2018,Petrol,Manual,Estate,Grey,5,1.6 L,147 g/km,11,11 miles,False
998,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson, 1.6 GDi Blue Drive SE Nav 5dr 2WD Estate,"£11,767",9,"31,701",2018,Petrol,Manual,Estate,White,5,1.6 L,147 g/km,11,11 miles,False
999,Used Peugeot Partner for Sale | AA Cars,Peugeot,Partner, 850 1.6 BlueHDi 100 Professional Van,"£11,750",9,"24,704",2018,Diesel,Manual,Van,Grey,0,1.6 L,110 g/km,23,11 miles,False
